Evaluation,Model,Parameter,Accuracy
1,SVM,"kernel=rbf, gamma=1e-05, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, gamma=1e-05, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=1e-05, coef0=0, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-05, degree=5, coef0=0, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, coef0=0, gamma=0.0001, degree=1, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=2, coef0=0, gamma=0.0001, C=100.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, coef0=0, gamma=0.0001, C=100.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, coef0=0, gamma=0.0001, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, coef0=0, gamma=0.0001, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=0.001, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=2, gamma=0.001, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, coef0=0, gamma=0.001, C=100.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=0.001, coef0=0, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, gamma=0.001, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=0.01, kernel=rbf, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"gamma=0.01, kernel=rbf, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=0.01, degree=3, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, gamma=0.01, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=0.01, kernel=rbf, degree=5, coef0=0, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=0.1, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=0.1, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, gamma=0.1, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=0.1, coef0=0, C=100.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, gamma=0.1, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=1.0, kernel=rbf, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"gamma=1.0, kernel=rbf, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=1.0, degree=3, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, gamma=1.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=1.0, kernel=rbf, degree=5, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=10.0, kernel=rbf, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"gamma=10.0, kernel=rbf, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=3, gamma=10.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, gamma=10.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=10.0, kernel=rbf, degree=5, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=100.0, kernel=rbf, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"gamma=100.0, kernel=rbf, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=3, gamma=100.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, gamma=100.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=100.0, kernel=rbf, degree=5, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=1000.0, kernel=rbf, coef0=0, degree=1, C=100.0",0.37037037037037035
1,SVM,"gamma=1000.0, kernel=rbf, degree=2, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=3, gamma=1000.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"degree=4, gamma=1000.0, kernel=rbf, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=1000.0, kernel=rbf, degree=5, coef0=0, C=100.0",0.37037037037037035
1,SVM,"gamma=1e-09, kernel=rbf, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"gamma=1e-09, kernel=rbf, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, gamma=1e-09, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, gamma=1e-09, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=1e-09, kernel=rbf, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-08, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-08, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, gamma=1e-08, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=1e-08, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-08, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-07, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-07, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, gamma=1e-07, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=1e-07, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-07, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, coef0=0, gamma=1e-06, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, coef0=0, degree=2, gamma=1e-06, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, coef0=0, gamma=1e-06, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, coef0=0, gamma=1e-06, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, coef0=0, gamma=1e-06, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-05, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-05, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, gamma=1e-05, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=1e-05, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=1e-05, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, coef0=0, gamma=0.0001, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=2, coef0=0, gamma=0.0001, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, coef0=0, gamma=0.0001, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, coef0=0, gamma=0.0001, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, coef0=0, gamma=0.0001, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=0.001, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=2, gamma=0.001, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, coef0=0, gamma=0.001, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=0.001, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, gamma=0.001, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=0.01, kernel=rbf, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"gamma=0.01, kernel=rbf, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=0.01, degree=3, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, gamma=0.01, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=0.01, kernel=rbf, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=0.1, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, gamma=0.1, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, kernel=rbf, gamma=0.1, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, kernel=rbf, gamma=0.1, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"kernel=rbf, degree=5, gamma=0.1, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=1.0, kernel=rbf, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"gamma=1.0, kernel=rbf, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=1.0, degree=3, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, gamma=1.0, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=1.0, kernel=rbf, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=10.0, kernel=rbf, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"gamma=10.0, kernel=rbf, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, gamma=10.0, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, gamma=10.0, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=10.0, kernel=rbf, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=100.0, kernel=rbf, coef0=0, degree=1, C=1000.0",0.37037037037037035
1,SVM,"gamma=100.0, kernel=rbf, degree=2, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=3, gamma=100.0, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"degree=4, gamma=100.0, kernel=rbf, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=100.0, kernel=rbf, degree=5, coef0=0, C=1000.0",0.37037037037037035
1,SVM,"gamma=1000.0, kernel=rbf, coef0=0, degree=1, C=1000.0",0.3333333333333333
1,SVM,"gamma=1000.0, kernel=rbf, degree=2, coef0=0, C=1000.0",0.3333333333333333
1,SVM,"degree=3, gamma=1000.0, kernel=rbf, coef0=0, C=1000.0",0.3333333333333333
1,SVM,"degree=4, gamma=1000.0, kernel=rbf, coef0=0, C=1000.0",0.3333333333333333
1,SVM,"gamma=1000.0, kernel=rbf, degree=5, coef0=0, C=1000.0",0.3333333333333333
1,SVM,"C=10000.0, gamma=1e-09, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, gamma=1e-09, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, gamma=1e-09, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, gamma=1e-09, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, gamma=1e-09, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-08, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-08, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, gamma=1e-08, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, gamma=1e-08, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-08, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-07, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-07, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, gamma=1e-07, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, gamma=1e-07, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-07, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, coef0=0, gamma=1e-06, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, coef0=0, degree=2, gamma=1e-06",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, degree=5, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-05, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-05, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, gamma=1e-05, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, gamma=1e-05, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=1e-05, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, coef0=0, gamma=0.0001, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, degree=2, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, degree=5, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=0.001, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=0.001, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, degree=5, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"gamma=0.01, C=10000.0, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"gamma=0.01, C=10000.0, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"gamma=0.01, C=10000.0, degree=3, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, gamma=0.01, C=10000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"gamma=0.01, C=10000.0, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=0.1, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, gamma=0.1, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, kernel=rbf, gamma=0.1, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, kernel=rbf, gamma=0.1, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, kernel=rbf, degree=5, gamma=0.1, coef0=0",0.37037037037037035
1,SVM,"gamma=1.0, C=10000.0, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"gamma=1.0, C=10000.0, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"gamma=1.0, C=10000.0, degree=3, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, gamma=1.0, C=10000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"gamma=1.0, C=10000.0, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, gamma=10.0, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=10000.0, gamma=10.0, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, degree=3, gamma=10.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=10000.0, gamma=10.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, gamma=10.0, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=10000.0, gamma=100.0, kernel=rbf, coef0=0, degree=1",0.3333333333333333
1,SVM,"C=10000.0, gamma=100.0, kernel=rbf, degree=2, coef0=0",0.3333333333333333
1,SVM,"C=10000.0, degree=3, gamma=100.0, kernel=rbf, coef0=0",0.3333333333333333
1,SVM,"degree=4, C=10000.0, gamma=100.0, kernel=rbf, coef0=0",0.3333333333333333
1,SVM,"C=10000.0, gamma=100.0, kernel=rbf, degree=5, coef0=0",0.3333333333333333
1,SVM,"C=10000.0, gamma=1000.0, kernel=rbf, coef0=0, degree=1",0.4444444444444444
1,SVM,"C=10000.0, gamma=1000.0, kernel=rbf, degree=2, coef0=0",0.4444444444444444
1,SVM,"C=10000.0, degree=3, gamma=1000.0, kernel=rbf, coef0=0",0.4444444444444444
1,SVM,"degree=4, C=10000.0, gamma=1000.0, kernel=rbf, coef0=0",0.4444444444444444
1,SVM,"C=10000.0, gamma=1000.0, kernel=rbf, degree=5, coef0=0",0.4444444444444444
1,SVM,"gamma=1e-09, C=100000.0, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"gamma=1e-09, C=100000.0, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"degree=3, gamma=1e-09, C=100000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, gamma=1e-09, C=100000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"gamma=1e-09, C=100000.0, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-08, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-08, degree=2, coef0=0",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, gamma=1e-08, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, gamma=1e-08, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-08, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-07, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-07, degree=2, coef0=0",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, gamma=1e-07, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, gamma=1e-07, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-07, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, coef0=0, gamma=1e-06, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, degree=2, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, degree=5, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-05, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-05, degree=2, coef0=0",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, gamma=1e-05, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, gamma=1e-05, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=1e-05, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, coef0=0, gamma=0.0001, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, degree=2, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, degree=5, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=0.001, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=0.001, degree=2, coef0=0",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, degree=5, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"gamma=0.01, C=100000.0, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"gamma=0.01, C=100000.0, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"gamma=0.01, degree=3, C=100000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, gamma=0.01, C=100000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"gamma=0.01, C=100000.0, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=0.1, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, gamma=0.1, degree=2, coef0=0",0.37037037037037035
1,SVM,"degree=3, C=100000.0, kernel=rbf, gamma=0.1, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=100000.0, kernel=rbf, gamma=0.1, coef0=0",0.37037037037037035
1,SVM,"C=100000.0, kernel=rbf, degree=5, gamma=0.1, coef0=0",0.37037037037037035
1,SVM,"gamma=1.0, C=100000.0, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"gamma=1.0, C=100000.0, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"gamma=1.0, degree=3, C=100000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, gamma=1.0, C=100000.0, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"gamma=1.0, C=100000.0, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"gamma=10.0, C=100000.0, kernel=rbf, coef0=0, degree=1",0.3333333333333333
1,SVM,"gamma=10.0, C=100000.0, kernel=rbf, degree=2, coef0=0",0.3333333333333333
1,SVM,"degree=3, gamma=10.0, C=100000.0, kernel=rbf, coef0=0",0.3333333333333333
1,SVM,"degree=4, gamma=10.0, C=100000.0, kernel=rbf, coef0=0",0.3333333333333333
1,SVM,"gamma=10.0, C=100000.0, kernel=rbf, degree=5, coef0=0",0.3333333333333333
1,SVM,"gamma=100.0, C=100000.0, kernel=rbf, coef0=0, degree=1",0.4444444444444444
1,SVM,"gamma=100.0, C=100000.0, kernel=rbf, degree=2, coef0=0",0.4444444444444444
1,SVM,"degree=3, gamma=100.0, C=100000.0, kernel=rbf, coef0=0",0.4444444444444444
1,SVM,"degree=4, gamma=100.0, C=100000.0, kernel=rbf, coef0=0",0.4444444444444444
1,SVM,"gamma=100.0, C=100000.0, kernel=rbf, degree=5, coef0=0",0.4444444444444444
1,SVM,"gamma=1000.0, C=100000.0, kernel=rbf, coef0=0, degree=1",0.4444444444444444
1,SVM,"gamma=1000.0, C=100000.0, kernel=rbf, degree=2, coef0=0",0.4444444444444444
1,SVM,"degree=3, gamma=1000.0, C=100000.0, kernel=rbf, coef0=0",0.4444444444444444
1,SVM,"degree=4, gamma=1000.0, C=100000.0, kernel=rbf, coef0=0",0.4444444444444444
1,SVM,"gamma=1000.0, C=100000.0, kernel=rbf, degree=5, coef0=0",0.4444444444444444
1,SVM,"C=1000000.0, gamma=1e-09, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, gamma=1e-09, kernel=rbf, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, gamma=1e-09, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, gamma=1e-09, kernel=rbf, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, gamma=1e-09, kernel=rbf, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-08, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-08, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, kernel=rbf, gamma=1e-08, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, kernel=rbf, gamma=1e-08, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-08, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-07, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-07, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, kernel=rbf, gamma=1e-07, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, kernel=rbf, gamma=1e-07, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-07, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, coef0=0, gamma=1e-06, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, degree=2, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, kernel=rbf, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, kernel=rbf, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, degree=5, coef0=0, gamma=1e-06",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-05, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-05, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, kernel=rbf, gamma=1e-05, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, kernel=rbf, gamma=1e-05, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=1e-05, degree=5, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, coef0=0, gamma=0.0001, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, degree=2, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, kernel=rbf, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, kernel=rbf, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, degree=5, coef0=0, gamma=0.0001",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=0.001, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, gamma=0.001, degree=2, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, degree=3, kernel=rbf, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"degree=4, C=1000000.0, kernel=rbf, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, kernel=rbf, degree=5, gamma=0.001, coef0=0",0.37037037037037035
1,SVM,"C=1000000.0, gamma=0.01, kernel=rbf, coef0=0, degree=1",0.37037037037037035
1,SVM,"C=1000000.0, gamma=0.01, kernel=rbf, degree=2, coef0=0",0.37037037037037035
